recId,type,legal_name,trade_name,street_address,registration_number,date_first_registered,registration_begins,registration_ends,establishment_status,supervisor_no,supervisor_name,successor_no,successor_name,active,SeqNumber,seqLength,displayLatitude,displayLongitude,locationLabel,houseNumber,street,district,city,postalCode,county,state,country,zip_code_match,original_zip,name_short,independent,name_simplified,category,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,is_hpsa
6874,PHARMACY,JOLORE SERVICES CORPORATION,OMNI PHARMACY,"150 EAST SUNRISE HIGHWAY SUITE 100 LINDENHURST, NY 11757-0000",24154,1999-02-12,2022-03-01,2025-02-28,,,,,,True,1.0,1.0,40.70378,-73.37601,"150 E Sunrise Hwy, Lindenhurst, NY 11757, United States",150,E Sunrise Hwy,North Lindenhurst,Lindenhurst,11757.0,Suffolk,NY,USA,1,11757,JOLORE,True,JOLORE SERVICES CORPORATION,INDEPENDENT,POINT (-73.37601 40.70378),419,36,103,123404,36103123404,1234.04,Census Tract 1234.04,G5020,S,2105125,0,+40.7066015,-073.3768891,False
11278,PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 600 NORTH WELLWOOD AVE LINDENHURST, NY 11757-0000",24363,1999-05-05,2019-10-01,2022-09-30,,,,,,True,1.0,1.0,40.7002,-73.38337,"600 Wellwood Ave, Lindenhurst, NY 11757, United States",600,Wellwood Ave,North Lindenhurst,Lindenhurst,11757.0,Suffolk,NY,USA,1,11757,RITE,False,RITE AID OF NEW YORK INC,MAJOR CHAIN,POINT (-73.38337 40.7002),419,36,103,123404,36103123404,1234.04,Census Tract 1234.04,G5020,S,2105125,0,+40.7066015,-073.3768891,False
11694,PHARMACY,SAAR PHARMACY INC.,CARE + PHARMACY,"602 WELLWOOD AVENUE LINDENHURST, NY 11757-0000",34043,2016-02-18,2022-02-01,2025-01-31,,43002.0,,,,True,1.0,1.0,40.70155,-73.38401,"602 N Wellwood Ave, Lindenhurst, NY 11757, United States",602,N Wellwood Ave,North Lindenhurst,Lindenhurst,11757.0,Suffolk,NY,USA,1,11757,SAAR,True,SAAR PHARMACY INC,INDEPENDENT,POINT (-73.38401 40.70155),419,36,103,123404,36103123404,1234.04,Census Tract 1234.04,G5020,S,2105125,0,+40.7066015,-073.3768891,False
6887,PHARMACY,"JOSEPH REINA PHARMACY, INC.",J RX PHARMACY,"65-15 FRESH POND ROAD RIDGEWOOD, NY 11385-0000",28156,2007-01-24,2022-01-01,2024-12-31,,50575.0,,,,True,1.0,1.0,40.7093,-73.8983,"65-15 Fresh Pond Rd, Ridgewood, NY 11385, United States",65-15,Fresh Pond Rd,Ridgewood,Ridgewood,11385.0,Queens,NY,USA,1,11385,JOSEPH,True,JOSEPH REINA PHARMACY INC,INDEPENDENT,POINT (-73.8983 40.7093),1033,36,081,061301,36081061301,613.01,Census Tract 613.01,G5020,S,712703,0,+40.7089649,-073.8931848,False
6891,PHARMACY,"JOST PHARMACY, INC.",THIS WAY PHARMACY,"3601 QUENTIN RD. BROOKLYN, NY 11234-0000",20118,1989-02-07,2022-03-01,2025-02-28,,36852.0,,,,True,1.0,1.0,40.61482,-73.93676,"3601 Quentin Rd, Brooklyn, NY 11234, United States",3601,Quentin Rd,Marine Park,Brooklyn,11234.0,Kings,NY,USA,1,11234,JOST,True,JOST PHARMACY INC,INDEPENDENT,POINT (-73.93676 40.61482),3911,36,047,064600,36047064600,646,Census Tract 646,G5020,S,165636,0,+40.6159147,-073.9395351,False
7158,PHARMACY,"KINGS HIGHWAY CHEMISTS, INC.",J DRUGS II,"3402 AVENUE N BROOKLYN, NY 11234-0000",18539,1985-04-08,2022-05-01,2025-04-30,,38336.0,,,,True,1.0,1.0,40.61742,-73.94205,"3402 Avenue N, Brooklyn, NY 11234, United States",3402,Avenue N,Marine Park,Brooklyn,11234.0,Kings,NY,USA,1,11234,KINGS,True,KINGS HIGHWAY CHEMISTS INC,INDEPENDENT,POINT (-73.94205 40.61742),3911,36,047,064600,36047064600,646,Census Tract 646,G5020,S,165636,0,+40.6159147,-073.9395351,False
6896,PHARMACY,"JOYMA PHARMACY, INC.",MED PHARMACY,"264 MALCOLM X BOULEVARD BROOKLYN, NY 11233-0000",23475,1998-02-06,2022-03-01,2025-02-28,,40328.0,,,,True,1.0,1.0,40.68396,-73.92942,"264 Malcolm X Blvd, Brooklyn, NY 11233, United States",264,Malcolm X Blvd,Bedford-Stuyvesant,Brooklyn,11233.0,Kings,NY,USA,1,11233,JOYMA,True,JOYMA PHARMACY INC,INDEPENDENT,POINT (-73.92942 40.68396),4766,36,047,029500,36047029500,295,Census Tract 295,G5020,S,164586,0,+40.6845660,-073.9323759,True
6907,PHARMACY,"JRX,LLC",LOCKPORT APOTHECARY,"6606 LINCOLN AVENUE LOCKPORT, NY 14094-0000",24160,1998-12-08,2020-01-01,2022-12-31,,40721.0,,,,True,1.0,1.0,43.15269,-78.66721,"6606 Lincoln Ave, Lockport, NY 14094, United States",6606,Lincoln Ave,,Lockport,14094.0,Niagara,NY,USA,1,14094,"JRX,LLC",True,JRXLLC,INDEPENDENT,POINT (-78.66721 43.15269),1331,36,063,023404,36063023404,234.04,Census Tract 234.04,G5020,S,24015673,0,+43.1138542,-078.6660293,False
11067,PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 6616 LINCOLN AVENUE LOCKPORT, NY 14094-0000",21801,1993-07-22,2019-10-01,2022-09-30,,,,,,True,1.0,1.0,43.15272,-78.6649,"6616 Lincoln Ave, Lockport, NY 14094, United States",6616,Lincoln Ave,,Lockport,14094.0,Niagara,NY,USA,1,14094,RITE,False,RITE AID OF NEW YORK INC,MAJOR CHAIN,POINT (-78.6649 43.15272),1331,36,063,023404,36063023404,234.04,Census Tract 234.04,G5020,S,24015673,0,+43.1138542,-078.6660293,False
6908,PHARMACY,JS HEALTH INC.,NORTHERN BLVD PHARMACY,"100-16 NORTHERN BLVD CORONA, NY 11368-0000",35332,2017-04-21,2020-04-01,2023-03-31,,68317.0,,,,True,1.0,1.0,40.75711,-73.86775,"100-16 Northern Blvd, Corona, NY 11368, United States",100-16,Northern Blvd,North Corona,Corona,11368.0,Queens,NY,USA,1,11368,JS,True,JS HEALTH INC,INDEPENDENT,POINT (-73.86775 40.75711),3027,36,081,037700,36081037700,377,Census Tract 377,G5020,S,146818,0,+40.7556614,-073.8687135,True
6910,PHARMACY,"JSK PHARMACY, INC.",WOODSIDE PHARMACY,"49-02 QUEENS BLVD. WOODSIDE, NY 11377-4444",33018,2014-08-25,2020-08-01,2021-12-10,DISCONTINUED,,,,,False,1.0,1.0,40.7425151,-73.9157302,"49-02 Queens Blvd, Woodside, NY 11377, United States",49-02,Queens Blvd,Sunnyside,Woodside,11377.0,Queens,NY,USA,1,11377,JSK,True,JSK PHARMACY INC,INDEPENDENT,POINT (-73.9157302 40.7425151),3966,36,081,023502,36081023502,235.02,Census Tract 235.02,G5020,S,117461,0,+40.7413362,-073.9170317,False
11134,PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 46-12 GREENPOINT AVENUE SUNNYSIDE, NY 11104-0000",22616,1995-07-21,2019-10-01,2022-04-25,DISCONTINUED,,,,,False,1.0,1.0,40.74223,-73.91822,"46-12 Greenpoint Ave, Sunnyside, NY 11104, United States",46-12,Greenpoint Ave,Sunnyside,Sunnyside,11104.0,Queens,NY,USA,1,11104,RITE,False,RITE AID OF NEW YORK INC,MAJOR CHAIN,POINT (-73.91822 40.74223),3966,36,081,023502,36081023502,235.02,Census Tract 235.02,G5020,S,117461,0,+40.7413362,-073.9170317,False
6913,PHARMACY,JSNR PHARMACY LLC,,"984 NORTH BROADWAY YONKERS, NY 10701-0000",31281,2012-05-31,2018-05-01,2019-02-13,TRANSFER,,,37162,MAP PHARMACY INC./ HEALTH RX,False,1.0,1.0,40.96785,-73.88492,"984 N Broadway, Yonkers, NY 10701, United States",984,N Broadway,Northwest Yonkers,Yonkers,10701.0,Westchester,NY,USA,1,10701,JSNR,True,JSNR PHARMACY LLC,INDEPENDENT,POINT (-73.88492 40.96785),789,36,119,000801,36119000801,8.01,Census Tract 8.01,G5020,S,1157213,0,+40.9614778,-073.8811316,False
10355,PHARMACY,"PRIME CARE PHARMACY SERVICES, INC.",PRIMECARE,"5 ODELL PLAZA SUITE B & C YONKERS, NY 10701-0000",27993,2006-09-11,2018-08-01,2020-12-31,DISCONTINUED,,,,,False,1.0,1.0,40.968,-73.88219,"5 Odell Plz, Yonkers, NY 10701, United States",5,Odell Plz,Northwest Yonkers,Yonkers,10701.0,Westchester,NY,USA,1,10701,PRIME,True,PRIME CARE PHARMACY SERVICES INC,INDEPENDENT,POINT (-73.88219 40.968),789,36,119,000801,36119000801,8.01,Census Tract 8.01,G5020,S,1157213,0,+40.9614778,-073.8811316,False
14456,PHARMACY,"WECARE PHARMACY, INC.",YONKERS PHARMACY,"944 NORTH BROADWAY YONKERS, NY 10701-0000",28859,2008-05-21,2020-05-01,2023-04-30,,47005.0,,,,True,1.0,1.0,40.96726,-73.88477,"944 N Broadway, Yonkers, NY 10701, United States",944,N Broadway,Northwest Yonkers,Yonkers,10701.0,Westchester,NY,USA,1,10701,WECARE,True,WECARE PHARMACY INC,INDEPENDENT,POINT (-73.88477 40.96726),789,36,119,000801,36119000801,8.01,Census Tract 8.01,G5020,S,1157213,0,+40.9614778,-073.8811316,False
6915,PHARMACY,"JT TOMPKINS PHARMACIST, LLC",MENDON PHARMACY,"51 ASSEMBLY DRIVE MENDON, NY 14506-0000",28088,2006-11-10,2021-10-01,2024-09-30,,41742.0,,,,True,1.0,1.0,43.00054,-77.50813,"51 Assembly Dr, Mendon, NY 14506, United States",51,Assembly Dr,,Mendon,14506.0,Monroe,NY,USA,1,14506,JT,True,JT TOMPKINS PHARMACIST LLC,INDEPENDENT,POINT (-77.50813 43.00054),5349,36,055,012402,36055012402,124.02,Census Tract 124.02,G5020,S,90262772,1111250,+42.9897352,-077.5393551,False
6923,PHARMACY,JUNCTION CHEMISTS INC.,JUNCTION CHEMISTS,"35-04 JUNCTION BLVD. CORONA, NY 11368-1743",35447,2017-06-15,2017-06-15,2019-03-20,TRANSFER,,,37292,SAN ISIDRO EC CORP/ JUNCTION CHEMISTS,False,1.0,1.0,40.7531,-73.87191,"35-04 Junction Blvd, Corona, NY 11368, United States",35-04,Junction Blvd,Jackson Heights,Corona,11368.0,Queens,NY,USA,1,11368,JUNCTION,True,JUNCTION CHEMISTS INC,INDEPENDENT,POINT (-73.87191 40.7531),2178,36,081,027302,36081027302,273.02,Census Tract 273.02,G5020,S,116613,0,+40.7537783,-073.8732099,False
10486,PHARMACY,QUEENS EXPRESS PHARMACY CORP.,,"34-54 JUNCTION BLVD. JACKSON HEIGHTS, NY 11372-0000",28747,2008-02-07,2020-02-01,2023-01-31,,48122.0,,,,True,1.0,1.0,40.7536233,-73.8720996,"34-54 Junction Blvd, Jackson Heights, NY 11372, United States",34-54,Junction Blvd,Jackson Heights,Jackson Heights,11372.0,Queens,NY,USA,1,11372,QUEENS,True,QUEENS EXPRESS PHARMACY CORP,INDEPENDENT,POINT (-73.8720996 40.7536233),2178,36,081,027302,36081027302,273.02,Census Tract 273.02,G5020,S,116613,0,+40.7537783,-073.8732099,False
6934,PHARMACY,JW PHARMACY LLC,,"141-02 NORTHERN BLVD. FLUSHING, NY 11354-0000",25207,2002-01-15,2022-02-01,2025-01-31,,40838.0,,,,True,1.0,1.0,40.7642358,-73.8257424,"141-02 Northern Blvd, Flushing, NY 11354, United States",141-02,Northern Blvd,Downtown Flushing,Flushing,11354.0,Queens,NY,USA,1,11354,JW,True,JW PHARMACY LLC,INDEPENDENT,POINT (-73.8257424 40.7642358),3997,36,081,086500,36081086500,865,Census Tract 865,G5020,S,158252,0,+40.7626869,-073.8251718,False
8870,PHARMACY,MY HOPE PHARMACY LLC,,"141-14 NORTHERN BLVD. FLUSHING, NY 11354-0000",34304,2016-02-09,2022-02-01,2025-01-31,,57846.0,,,,True,1.0,1.0,40.76429,-73.82522,"141-14 Northern Blvd, Flushing, NY 11354, United States",141-14,Northern Blvd,Downtown Flushing,Flushing,11354.0,Queens,NY,USA,1,11354,MY,True,MY HOPE PHARMACY LLC,INDEPENDENT,POINT (-73.82522 40.76429),3997,36,081,086500,36081086500,865,Census Tract 865,G5020,S,158252,0,+40.7626869,-073.8251718,False
6943,PHARMACY,"K & H DRUGS, INC.",QUICK STOP PHARMACY,"7210 20TH AVE. BROOKLYN, NY 11204-0000",32173,2013-10-07,2019-10-01,2020-03-01,DISCONTINUED,,,,,False,1.0,1.0,40.61243,-73.99033,"7210 20th Ave, Brooklyn, NY 11204, United States",7210,20th Ave,Bensonhurst,Brooklyn,11204.0,Kings,NY,USA,1,11204,K,True,K & H DRUGS INC,INDEPENDENT,POINT (-73.99033 40.61243),4560,36,047,026600,36047026600,266,Census Tract 266,G5020,S,165897,0,+40.6126303,-073.9903254,False
7741,PHARMACY,LINKUS PHARMACY INC.,,"7213 18TH AVENUE BROOKLYN, NY 11204-0000",28481,2007-08-02,2022-08-01,2025-07-31,,43977.0,,,,True,1.0,1.0,40.6147,-73.99445,"7213 18th Ave, Brooklyn, NY 11204, United States",7213,18th Ave,Bensonhurst,Brooklyn,11204.0,Kings,NY,USA,1,11204,LINKUS,True,LINKUS PHARMACY INC,INDEPENDENT,POINT (-73.99445 40.6147),4560,36,047,026600,36047026600,266,Census Tract 266,G5020,S,165897,0,+40.6126303,-073.9903254,False
12143,PHARMACY,SKY PHARMACY LLC,,"7114 BAY PARKWAY BROOKLYN, NY 11204-0000",26882,2004-10-25,2019-10-01,2022-09-30,,40610.0,,,,True,1.0,1.0,40.61028,-73.98539,"7114 Bay Pkwy, Brooklyn, NY 11204, United States",7114,Bay Pkwy,Bensonhurst,Brooklyn,11204.0,Kings,NY,USA,1,11204,SKY,True,SKY PHARMACY LLC,INDEPENDENT,POINT (-73.98539 40.61028),4560,36,047,026600,36047026600,266,Census Tract 266,G5020,S,165897,0,+40.6126303,-073.9903254,False
6946,PHARMACY,K & R UNITED CORP.,MEDILANE DRUGS,"227 AVENUE B NEW YORK, NY 10009-0000",24945,2001-02-16,2022-03-01,2025-02-28,,41168.0,,,,True,1.0,1.0,40.72914,-73.97811,"227 Avenue B, New York, NY 10009, United States",227,Avenue B,East Village,New York,10009.0,New York,NY,USA,1,10009,K,True,K & R UNITED CORP,INDEPENDENT,POINT (-73.97811 40.72914),2622,36,061,002800,36061002800,28,Census Tract 28,G5020,S,183626,0,+40.7268631,-073.9768122,False
10091,PHARMACY,"PHARMACY SPECIALIST GROUP II, INC",FAITH PHARMACY,"743 EAST 9TH ST. NEW YORK, NY 10009-5335",33965,2015-10-07,2021-10-01,2024-09-30,,52327.0,,,,True,1.0,1.0,40.72457,-73.97599,"743 E 9th St, New York, NY 10009, United States",743,E 9th St,East Village,New York,10009.0,New York,NY,USA,1,10009,PHARMACY,True,PHARMACY SPECIALIST GROUP II INC,INDEPENDENT,POINT (-73.97599 40.72457),2622,36,061,002800,36061002800,28,Census Tract 28,G5020,S,183626,0,+40.7268631,-073.9768122,False
12197,PHARMACY,SOHAN RX INC,AVENUE C PHARMACY,"178 AVENUE C NEW YORK, NY 10009-0000",33360,2015-01-23,2021-01-01,2023-12-31,,52454.0,,,,True,1.0,1.0,40.7264,-73.97695,"178 Avenue C, New York, NY 10009, United States",178,Avenue C,East Village,New York,10009.0,New York,NY,USA,1,10009,SOHAN,True,SOHAN RX INC,INDEPENDENT,POINT (-73.97695 40.7264),2622,36,061,002800,36061002800,28,Census Tract 28,G5020,S,183626,0,+40.7268631,-073.9768122,False
6948,PHARMACY,K & W PHARMACY INC.,,"170 AVENUE U BROOKLYN, NY 11223-0000",31436,2013-01-04,2016-01-01,2017-12-27,TRANSFER,,,35914,FAMILY CARE NY PHARMACY INC.,False,1.0,1.0,40.59633,-73.97798,"170 Avenue U, Brooklyn, NY 11223, United States",170,Avenue U,Gravesend,Brooklyn,11223.0,Kings,NY,USA,1,11223,K,True,K & W PHARMACY INC,INDEPENDENT,POINT (-73.97798 40.59633),4648,36,047,039800,36047039800,398,Census Tract 398,G5020,S,202902,0,+40.5954468,-073.9755124,True
11616,PHARMACY,RXMK CORP.,WESTSIDE PHARMACY,"210 AVENUE U BROOKLYN, NY 11223-0000",28332,2007-05-02,2022-05-01,2025-04-30,,47789.0,,,,True,1.0,1.0,40.59653,-73.97621,"210 Avenue U, Brooklyn, NY 11223, United States",210,Avenue U,Gravesend,Brooklyn,11223.0,Kings,NY,USA,1,11223,RXMK,True,RXMK CORP,INDEPENDENT,POINT (-73.97621 40.59653),4648,36,047,039800,36047039800,398,Census Tract 398,G5020,S,202902,0,+40.5954468,-073.9755124,True
6981,PHARMACY,K. DIAMOND PHARMACY INC.,DERMER'S PHARMACY,"2064 FLATBUSH AVE. BROOKLYN, NY 11234-0000",20075,1988-12-23,2017-01-01,2019-06-13,DISCONTINUED,,,,,False,1.0,1.0,40.61936,-73.93357,"2064 Flatbush Ave, Brooklyn, NY 11234, United States",2064,Flatbush Ave,Marine Park,Brooklyn,11234.0,Kings,NY,USA,1,11234,K.,True,K DIAMOND PHARMACY INC,INDEPENDENT,POINT (-73.93357 40.61936),5211,36,047,065000,36047065000,650,Census Tract 650,G5020,S,166228,0,+40.6199785,-073.9336466,False
10353,PHARMACY,PRIME CARE DRUG & SURGICALS CORP,,"2066 FLATBUSH AVE. BROOKLYN, NY 11234-0000",31536,2012-11-01,2021-11-01,2024-10-31,,47395.0,,,,True,1.0,1.0,40.61932,-73.93353,"2066 Flatbush Ave, Brooklyn, NY 11234, United States",2066,Flatbush Ave,Marine Park,Brooklyn,11234.0,Kings,NY,USA,1,11234,PRIME,True,PRIME CARE DRUG & SURGICALS CORP,INDEPENDENT,POINT (-73.93353 40.61932),5211,36,047,065000,36047065000,650,Census Tract 650,G5020,S,166228,0,+40.6199785,-073.9336466,False
6982,PHARMACY,K. THOMPSON FOODS LLC,SHOPRITE PHARMACY,"1121 JERUSALEM AVE UNIONDALE, NY 11553-0000",30633,2011-04-07,2017-04-01,2020-02-24,DISCONTINUED,,,,,False,1.0,1.0,40.69424,-73.57809,"1121 Jerusalem Ave, Uniondale, NY 11553, United States",1121,Jerusalem Ave,,Uniondale,11553.0,Nassau,NY,USA,1,11553,K.,False,K THOMPSON FOODS LLC,INDEPENDENT,POINT (-73.57809 40.69424),2810,36,059,407402,36059407402,4074.02,Census Tract 4074.02,G5020,S,1474880,0,+40.7031956,-073.5825663,False
13683,PHARMACY,"WAL-MART STORES EAST, LP",WAL-MART PHARMACY #10-2583,"C/O PHARMACY 1123 JERUSALEM AVE. UNIONDALE, NY 11553-0000",23464,1997-10-08,2022-05-01,2025-04-30,,,,,,True,1.0,1.0,40.6942549,-73.5781779,"1123 Jerusalem Ave, Uniondale, NY 11553, United States",1123,Jerusalem Ave,,Uniondale,11553.0,Nassau,NY,USA,1,11553,WAL-MART,False,WAL-MART STORES EAST LP,MAJOR CHAIN,POINT (-73.5781779 40.6942549),2810,36,059,407402,36059407402,4074.02,Census Tract 4074.02,G5020,S,1474880,0,+40.7031956,-073.5825663,False
6986,PHARMACY,K.I.S. PHARMACY INC.,AVE X DRUGS,"3050 AVENUE X BROOKLYN, NY 11235-0000",30493,2011-07-01,2020-07-01,2020-09-04,DISCONTINUED,,,,,False,1.0,1.0,40.59423,-73.9356,"3050 Avenue X, Brooklyn, NY 11235, United States",3050,Avenue X,Sheepshead Bay,Brooklyn,11235.0,Kings,NY,USA,1,11235,K.I.S.,True,KIS PHARMACY INC,INDEPENDENT,POINT (-73.9356 40.59423),4985,36,047,062600,36047062600,626,Census Tract 626,G5020,S,318163,0,+40.5923334,-073.9344391,True
6988,PHARMACY,"K.R.D. PHARMACY, INC.",SUNNYSIDE PHARMACY & SURGICAL,"48-11 SKILLMAN AVE. SUNNYSIDE GARDENS, NY 11104-0000",20254,1989-08-03,2016-09-01,2018-10-16,TRANSFER,,,36800,MALA RX INC./ SUNNYSIDE PHARMACY,False,1.0,1.0,40.746456,-73.9158933,"48-11 Skillman Ave, Sunnyside, NY 11104, United States",48-11,Skillman Ave,Sunnyside,Sunnyside,11104.0,Queens,NY,USA,1,11104,K.R.D.,True,KRD PHARMACY INC,INDEPENDENT,POINT (-73.9158933 40.746456),2225,36,081,016900,36081016900,169,Census Tract 169,G5020,S,231080,0,+40.7482726,-073.9143592,False
7002,PHARMACY,"KALA PHARMACY, INC.",,"9311 CHURCH AVE. BROOKLYN, NY 11212-0000",18350,1984-11-08,2019-12-01,2022-11-30,,67676.0,,,,True,1.0,1.0,40.65459,-73.91745,"9311 Church Ave, Brooklyn, NY 11212, United States",9311,Church Ave,East Flatbush,Brooklyn,11212.0,Kings,NY,USA,1,11212,KALA,True,KALA PHARMACY INC,INDEPENDENT,POINT (-73.91745 40.65459),4941,36,047,088800,36047088800,888,Census Tract 888,G5020,S,201249,0,+40.6539409,-073.9180852,True
7734,PHARMACY,"LINDENWOOD LTC, INC.",,"9305 CHURCH AVE. BROOKLYN, NY 11212-0000",32792,2014-06-25,2017-06-01,2018-03-10,DISCONTINUED,,,,,False,1.0,1.0,40.65457,-73.91746,"9305 Church Ave, Brooklyn, NY 11212, United States",9305,Church Ave,East Flatbush,Brooklyn,11212.0,Kings,NY,USA,1,11212,LINDENWOOD,True,LINDENWOOD LTC INC,INDEPENDENT,POINT (-73.91746 40.65457),4941,36,047,088800,36047088800,888,Census Tract 888,G5020,S,201249,0,+40.6539409,-073.9180852,True
7003,PHARMACY,KALDAS CORP,WOODBURY PHARMACY,"535 RT 32 HIGHLAND MILLS, NY 10930-0000",31492,2012-10-25,2021-10-01,2024-09-30,,35773.0,,,,True,1.0,1.0,41.34879,-74.12572,"535 RT-32, Highland Mills, NY 10930, United States",535,RT-32,,Highland Mills,10930.0,Orange,NY,USA,1,10930,KALDAS,True,KALDAS CORP,INDEPENDENT,POINT (-74.12572 41.34879),724,36,071,013500,36071013500,135,Census Tract 135,G5020,S,20865319,473491,+41.3662271,-074.1212864,True
7004,PHARMACY,KALEIDA HEALTH,,"C/O PHARMACY 219 BRYANT ST. BUFFALO, NY 14222-0000",25379,2002-05-21,2016-06-01,2017-12-12,DISCONTINUED,,,,,False,1.0,1.0,42.90921,-78.87536,"219 Bryant St, Buffalo, NY 14222, United States",219,Bryant St,,Buffalo,14222.0,Erie,NY,USA,1,14222,KALEIDA,False,KALEIDA HEALTH,HEALTHCARE,POINT (-78.87536 42.90921),1524,36,029,006702,36029006702,67.02,Census Tract 67.02,G5020,S,791521,0,+42.9069813,-078.8722536,True
9520,PHARMACY,ONCOMED THE ONCOLOGY PHARMACY OF BUFFALO NY LLC,ONCO360,"1100 MAIN STREET SUITE 120 BUFFALO, NY 14209-0000",30717,2011-05-10,2020-05-01,2023-04-30,,,,,,True,1.0,1.0,42.90375,-78.86931,"1100 Main St, Buffalo, NY 14209, United States",1100,Main St,Buffalo Niagara Medical Campus,Buffalo,14209.0,Erie,NY,USA,1,14209,ONCOMED,True,ONCOMED THE ONCOLOGY PHARMACY OF BUFFALO NY LLC,INDEPENDENT,POINT (-78.86931 42.90375),1524,36,029,006702,36029006702,67.02,Census Tract 67.02,G5020,S,791521,0,+42.9069813,-078.8722536,True
7005,PHARMACY,KALEIDA HEALTH,,"C/O PHARMACY 445 TREMONT ST. P.O. BOX 750 NORTH TONAWANDA, NY 14120-0750",25380,2002-05-21,2022-06-01,2025-05-31,,,,,,True,1.0,1.0,43.0252,-78.86237,"445 Tremont St, North Tonawanda, NY 14120, United States",445,Tremont St,,North Tonawanda,14120.0,Niagara,NY,USA,1,14120,KALEIDA,False,KALEIDA HEALTH,HEALTHCARE,POINT (-78.86237 43.0252),4834,36,063,023200,36063023200,232,Census Tract 232,G5020,S,1890586,584786,+43.0274866,-078.8761517,False
7031,PHARMACY,"KARNABY CHEMISTS, INC.",LEVITT PHARMACY,"407 GRAND ST. NEW YORK, NY 10002-0000",25667,2003-04-07,2022-05-01,2025-04-30,,46043.0,,,,True,1.0,1.0,40.71593,-73.98725,"407 Grand St, New York, NY 10002, United States",407,Grand St,Lower East Side,New York,10002.0,New York,NY,USA,1,10002,KARNABY,True,KARNABY CHEMISTS INC,INDEPENDENT,POINT (-73.98725 40.71593),3699,36,061,001401,36061001401,14.01,Census Tract 14.01,G5020,S,93505,0,+40.7151603,-073.9873313,False
7035,PHARMACY,KASSEL PHARMACY LTD.,,"218-11 JAMAICA AVENUE QUEENS VILLAGE, NY 11428-0000",16765,1980-04-22,2016-05-01,2018-09-12,DISCONTINUED,,,,,False,1.0,1.0,40.71818,-73.73695,"218-11 Jamaica Ave, Queens Village, NY 11428, United States",218-11,Jamaica Ave,Queens Village,Queens Village,11428.0,Queens,NY,USA,1,11428,KASSEL,True,KASSEL PHARMACY LTD,INDEPENDENT,POINT (-73.73695 40.71818),4241,36,081,056600,36081056600,566,Census Tract 566,G5020,S,194134,0,+40.7197386,-073.7384034,True
14568,PHARMACY,WELLMART RX INC.,,"219-13 JAMAICA AVE QUEENS VILLAGE, NY 11428-0000",33947,2015-10-09,2018-10-01,2019-12-17,TRANSFER,,,37813,LLM RX INC/ WELLMART PHARMACY,False,1.0,1.0,40.71867,-73.73579,"219-13 Jamaica Ave, Queens Village, NY 11428, United States",219-13,Jamaica Ave,Queens Village,Queens Village,11428.0,Queens,NY,USA,1,11428,WELLMART,True,WELLMART RX INC,INDEPENDENT,POINT (-73.73579 40.71867),4241,36,081,056600,36081056600,566,Census Tract 566,G5020,S,194134,0,+40.7197386,-073.7384034,True
7052,PHARMACY,KEANES FAMILY PHARMACY INC.,KEANES PHARMACY,"586 LENOX AVE. NEW YORK, NY 10037-0000",34334,2016-03-04,2016-03-04,2019-02-28,,,Type :  PHARMACY             Legal Name :  KEANES FAMILY PHARMACY INC.                        Trade Name :  KEANES PHARMACY                                    Street Address :   586 LENOX AVE.,,,False,1.0,1.0,40.81687,-73.93851,"586 Lenox Ave, New York, NY 10037, United States",586,Lenox Ave,Harlem,New York,10037.0,New York,NY,USA,1,10037,KEANES,True,KEANES FAMILY PHARMACY INC,INDEPENDENT,POINT (-73.93851 40.81687),141,36,061,021400,36061021400,214,Census Tract 214,G5020,S,135576,0,+40.8177873,-073.9362053,True
7055,PHARMACY,KEESEVILLE PHARMACY INC.,,"1730 FRONT ST. KEESEVILLE, NY 12944-0000",17834,1983-07-15,2022-08-01,2025-07-31,,53031.0,,,,True,1.0,1.0,44.50462,-73.4801,"1730 Front St, Keeseville, NY 12944, United States",1730,Front St,,Keeseville,12944.0,Essex,NY,USA,1,12944,KEESEVILLE,True,KEESEVILLE PHARMACY INC,INDEPENDENT,POINT (-73.4801 44.50462),1665,36,031,960100,36031960100,9601,Census Tract 9601,G5020,S,204694985,68210499,+44.4535718,-073.4487278,False
7057,PHARMACY,KELLY'S PHARMACY INC,,"4852 ROUTE 81 PO BOX 422 GREENVILLE, NY 12083-0000",30985,2011-11-10,2020-11-01,2023-10-31,,32555.0,,,,True,1.0,1.0,42.41555,-74.02112,"4852 Route 81, Greenville, NY 12083, United States",4852,Route 81,,Greenville,12083.0,Greene,NY,USA,1,12083,KELLY'S,True,KELLY'S PHARMACY INC,INDEPENDENT,POINT (-74.02112 42.41555),4672,36,039,080201,36039080201,802.01,Census Tract 802.01,G5020,S,100460849,766062,+42.3971063,-074.0148155,True
